alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787669416.3484,elite,1594.7484786447,1786339148.3517,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Shenzhen Tencent Computer Systems Company Limited",22.3193,114.169,false,"Tencent Cloud Computing",false,Kowloon,success,Asia/Hong_Kong,999077,1787546929,1787669736.0572,1080,socks4,43.128.23.68:1080,true,944.27943229675,10418,27335,27.595158000689,43.128.23.68
true,1787669672.6725,elite,1391.64650514,1778989358.3755,"AS35816 Lancom Ltd.",SEVSTAR,Sevastopol,Europe,EU,Ukraine,UA,,false,"Lancom Ltd.",44.6089,33.53,false,"Lancom Ltd",true,"Sebastopol City",success,Europe/Simferopol,90022,1787455577,1787669736.0122,1080,socks5,5.149.208.240:1080,true,476.09090805054,16321,67909,19.37670663659,5.149.208.240
true,1787669736.0074,elite,4356.8487186692,1776086687.456,"AS23673 Cogetel Online, Cambodia, ISP",ONLINE-AS,"Phnom Penh",Asia,AS,Cambodia,KH,,false,"COGETEL Co",11.5583,104.9121,false,,true,"Phnom Penh",success,Asia/Phnom_Penh,,1787577789,1787669736.0074,1080,socks5,110.235.247.206:1080,true,2314.8424625397,49829,81535,37.932005724552,110.235.247.206
true,1787656624.6489,elite,432.22639198359,1787118535.6016,"AS400859 EXO BROADBAND",EXO-BROADBAND,Stratford,"North America",NA,"United States",US,,false,"EXO BROADBAND",41.1776,-73.1327,false,"EXO BROADBAND",false,Connecticut,success,America/New_York,06615,1787116545,1787669735.9849,3128,http,199.7.149.90:3128,true,204.86998558044,10905,168,98.482795990247,199.7.149.90
true,1787652086.6611,elite,2024.1207933743,1787581388.5509,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1787580970,1787669735.8857,1082,http,159.69.45.217:1082,true,189.85390663147,1355,178,88.388780169602,159.69.45.217
true,1787669729.6209,elite,2470.7979167573,1785886739.9084,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Paris,Europe,EU,France,FR,,false,"Global Connectivity Solutions LLP",48.8566,2.35222,false,"Global Internet Solutions LLC",false,Île-de-France,success,Europe/Paris,75000,1787096402,1787669735.8157,1082,socks4,45.95.233.128:1082,true,1168.842792511,60894,37594,61.828852245959,45.95.233.128
true,1787669628.3659,elite,1599.1302594302,1776081077.5979,"AS8749 JSC Redcom-lnternet",REDCOM-AS,Khabarovsk,Europe,EU,Russia,RU,,false,"REDCOM LIR 3 Sub",48.4817,135.083,false,,true,Khabarovsk,success,Asia/Vladivostok,680000,1787140547,1787669735.7953,1080,socks5,46.183.130.89:1080,true,808.94041061401,12716,48645,20.723260703052,46.183.130.89
true,1787643807.2848,anonymous,1281.7897361487,1722005672.3679,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Batu Caves",Asia,AS,Malaysia,MY,,false,"ADSL Streamyx Telekom Malaysia",3.238,101.682,false,,true,Selangor,success,Asia/Kuala_Lumpur,68100,1787566909,1787669735.763,80,http,219.93.101.60:80,false,634.5374584198,344809,57541,85.698769727849,219.93.101.60
true,1787668582.2867,elite,2730.0426326275,1786948645.5823,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,Hetzner,false,Uusimaa,success,Europe/Helsinki,00221,1787549943,1787669735.5808,10808,socks5,65.21.252.66:10808,true,2446.1679458618,20560,4535,81.92867105001,65.21.252.66
true,1787669735.5207,transparent,6176.3026005537,1753372607.7711,"AS133524 Global Technology Co., Ltd.",GTCL-AS-AP,Yangon,Asia,AS,Myanmar,MM,,false,"Global Technology Co",16.7964,96.1667,false,,true,Yangon,success,Asia/Yangon,,1787589416,1787669735.5207,8074,http,185.133.213.86:8074,true,1773.0755805969,18986,74942,20.213354910144,185.133.213.86
true,1787669686.8324,elite,4212.3379417682,1769018681.5779,"AS210644 AEZA GROUP LLC",AEZA-AS,Paris,Europe,EU,France,FR,,true,"Aeza International LTD",48.8558,2.3494,false,"Aeza International LTD",true,Île-de-France,success,Europe/Paris,75001,1787380079,1787669735.5183,36219,socks5,77.221.152.210:36219,true,3286.8583202362,38934,87010,30.913739439751,77.221.152.210
true,1787669701.5728,elite,3409.8542211093,1776080823.2875,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1787570776,1787669735.5181,4145,socks4,72.207.113.97:4145,true,869.18377876282,313978,263874,54.335366149118,72.207.113.97
true,1787575736.8191,elite,1366.3071324583,1778939367.6251,"AS138995 Antbox Networks Limited",ANTBOX1-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Antbox Network Limited",22.3193,114.169,false,"Antbox Network Limited",true,Kowloon,success,Asia/Hong_Kong,999077,1787404686,1787669735.5162,30001,socks5,45.194.33.12:30001,true,1185.914516449,219479,932,99.577153590338,45.194.33.12
true,1787669735.4805,elite,2783.6179174173,1783310954.3854,"AS264764 Innova Outsourcing S.A","Innova Outsourcing S.A","Antigua Guatemala","North America",NA,Guatemala,GT,,false,"Innova Outsourcing S.A",14.5564,-90.7332,false,"Innova Outsourcing S.A",true,Sacatepéquez,success,America/Guatemala,03001,1787542629,1787669735.4805,8888,socks4,38.41.225.174:8888,true,717.86761283875,76642,110665,40.917851441751,38.41.225.174
true,1787669735.329,elite,2627.8436728498,1784094019.6463,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1787115279,1787669735.329,1082,socks4,147.45.60.124:1082,true,1603.5001277924,111598,62460,64.115409805927,147.45.60.124
true,1787669711.7651,elite,3525.5315467887,1696977260.1562,"AS131090 National Telecom Public Company Limited",NTPCL-AS-AP,Bangkok,Asia,AS,Thailand,TH,,false,"National Telecom Public Company Limited",13.8177,100.7465,false,"CAT BB",true,Bangkok,success,Asia/Bangkok,10510,1787084961,1787669735.2798,4145,socks4,159.192.121.240:4145,true,4049.5545864105,269059,959776,21.895453824151,159.192.121.240
true,1787669735.2679,elite,8538.8067588435,1786200965.5779,"AS137535 JT TELECOM INTERNATIONAL PTE.LTD.",JTIP-AS-AP,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",false,"Hong Kong Communications International CO",1.35208,103.82,false,"Hong Kong Communications International Co., limited",false,"North West",success,Asia/Singapore,858877,1787408868,1787669735.2679,1080,socks5,177.5.74.74:1080,true,5195.1410770416,61275,10567,85.291333760196,177.5.74.74
true,1787669659.8481,elite,967.71798939587,1776084257.6958,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"TerraTransit AG",true,"Grand Est",success,Europe/Paris,67630,1787339205,1787669735.1859,1080,socks5,109.123.251.109:1080,true,34.059286117554,85009,29996,73.917655754098,109.123.251.109
true,1787669675.1553,elite,6977.45791298,1777631148.2368,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,"Santa Clara","North America",NA,"United States",US,,true,"Shenzhen Tencent Computer Systems Company Limited",37.353,-121.9544,false,"Tencent Cloud Computing",true,California,success,America/Los_Angeles,95052,1787305082,1787669735.185,9050,socks4,43.153.84.220:9050,true,909.63268280029,106838,272964,28.129920326907,43.153.84.220
true,1787666762.8657,elite,2071.5079730167,1787615992.9582,"AS51765 Oy Creanova Hosting Solutions Ltd.",CREANOVA-AS,"Los Angeles","North America",NA,"United States",US,,true,"Oy Crea Nova Hosting Solution Ltd",34.0544,-118.244,false,"Beafort Limited",false,California,success,America/Los_Angeles,90009,1787613882,1787669735.1233,1080,socks5,85.209.156.148:1080,true,1911.6704463959,2177,59,97.361359570662,85.209.156.148
true,1787449863.948,elite,936.67826944181,1784845535.7574,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Stockbridge,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",33.553,-84.2338,false,"NET2ATLANTA.COM LLC",true,Georgia,success,America/New_York,30281,1787262064,1787669735.1144,4145,socks5,199.66.183.251:4145,true,947.48330116272,149462,60,99.959872125841,199.66.183.251
true,1787669735.0715,elite,1157.3073304843,1776078503.3634,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1787441839,1787669735.0715,4145,socks5,184.170.245.148:4145,true,954.81133460999,76352,59169,56.339607883649,184.170.245.148
true,1787663441.3348,elite,1738.1529248443,1776081093.7751,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Macon,"North America",NA,"United States",US,,false,"Cox Communications Inc.",32.8407,-83.6324,false,"Cox Communications Inc.",true,Georgia,success,America/New_York,31202,1787569549,1787669734.9771,4145,socks4,184.182.240.12:4145,true,1672.1358299255,856591,2792,99.67511575165,184.182.240.12
true,1787669734.9436,elite,4052.8888712203,1778969701.3341,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Zurich,Europe,EU,Switzerland,CH,,false,"Global Connectivity Solutions LLP",47.3643,8.5437,false,"Global Connectivity Solutions LLP",true,Zurich,success,Europe/Zurich,8000,1787434657,1787669734.9436,1080,socks4,45.95.232.35:1080,true,3323.698759079,489485,83129,85.482541467725,45.95.232.35
true,1787667401.8142,transparent,1074.7749680988,1786813761.4295,"AS263703 VIGINET C.A","VIGINET C.A","La Fría","South America",SA,Venezuela,VE,,false,"Viginet C.A",8.21523,-72.2489,false,,false,Táchira,success,America/Caracas,,1787415433,1787669734.9083,999,http,190.97.236.129:999,true,1553.4856319427,16340,201,98.784837676078,190.97.236.129
true,1787669282.324,elite,5336.0287335608,1783660047.5265,"AS4134 CHINANET BACKBONE",CHINANET-BACKBONE,Shanghai,Asia,AS,China,CN,,false,Chinanet,31.2222,121.4581,false,"Chinanet GD",true,Shanghai,success,Asia/Shanghai,,1787285601,1787669734.9031,13552,socks5,59.36.210.211:13552,true,1572.1201896667,154899,6371,96.049482234762,59.36.210.211
true,1787669734.8441,elite,2409.5828217848,1786337952.1034,"AS51167 Contabo GmbH",CONTABO,Lauterbourg,Europe,EU,France,FR,,true,"Contabo GmbH",48.9742,8.1851,false,"Contabo GmbH",true,"Grand Est",success,Europe/Paris,67630,1787544228,1787669734.8441,1084,socks5,194.163.174.78:1084,true,1357.1155071259,19263,16186,54.340037800784,194.163.174.78
true,1787669734.7474,elite,3580.163252212,1696969618.3766,"AS131293 TOT Public Company Limited",TOT-LLI-AS-AP,Li,Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",17.7822,98.9797,false,"TOT Public Company Limited",true,Lamphun,success,Asia/Bangkok,51110,1787122459,1787669734.7474,31948,socks4,1.179.151.165:31948,true,2092.8518772125,264587,1039945,20.282139495237,1.179.151.165
true,1787668271.5154,elite,2696.015165835,1787611127.6604,"AS36352 HostPapa",AS-COLOCROSSING,Buffalo,"North America",NA,"United States",US,,true,HostPapa,42.8864,-78.8784,false,"RackNerd LLC",false,"New York",success,America/New_York,14205,1787607655,1787669734.7262,10809,socks5,172.245.55.199:10809,true,816.76602363586,2416,19,99.219712525667,172.245.55.199
true,1787668514.9509,elite,3875.288844134,1786586842.4978,"AS2042 HK Global Cloud DataCenter",GCT-HK,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"zhelet limited",22.3193,114.169,false,"zhelet limited",false,Kowloon,success,Asia/Hong_Kong,999077,1787188381,1787669734.6982,1080,socks5,150.242.218.137:1080,true,3285.8467102051,56324,240,99.57570185984,150.242.218.137
true,1787669689.3797,elite,909.35461897751,1697000863.6481,"AS46562 Performive LLC",PERFORMIVE,Syracuse,"North America",NA,"United States",US,,false,PacketExchange,43.0481,-76.0639,false,"I Am Responding",true,"New York",success,America/New_York,13214,1787351240,1787669734.6137,4145,socks4,72.37.217.3:4145,true,819.79203224182,426712,1051787,28.861162570959,72.37.217.3
true,1787669252.0818,elite,7771.2893270194,1787627045.8458,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",false,Hesse,success,Europe/Berlin,60313,1787624770,1787669734.604,1146,socks5,185.204.170.179:1146,true,1799.8251914978,1659,127,92.889137737962,185.204.170.179
true,1787667626.1896,elite,1921.3185194229,1787586268.3372,"AS8560 IONOS SE",IONOS-AS,Essen,Europe,EU,Germany,DE,,true,"IONOS SE",51.4576,7.02246,false,"De Rhr Bap Ngcs Public",false,"North Rhine-Westphalia",success,Europe/Berlin,45127,1787585672,1787669734.5983,8888,http,217.160.249.182:8888,true,656.54706954956,1396,115,92.389146260754,217.160.249.182
true,1787449993.233,elite,976.92055006195,1782245220.2105,"AS20081 NET2ATLANTA.COM LLC",NET2ATLANTA,Stockbridge,"North America",NA,"United States",US,,false,"NET2ATLANTA.COM LLC",33.553,-84.2338,false,"NET2ATLANTA.COM LLC",true,Georgia,success,America/New_York,30281,1787083855,1787669734.591,4145,socks5,199.66.183.226:4145,true,947.94893264771,193350,63,99.967427215337,199.66.183.226
true,1787654493.3156,elite,1002.4886009755,1786558187.2321,"AS210644 AEZA GROUP LLC",AEZA-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Aeza International LTD",52.3716,4.8883,false,"Aeza Group LLC",false,"North Holland",success,Europe/Amsterdam,1012,1787160374,1787669734.5796,32712,socks5,89.208.106.37:32712,true,218.66726875305,58302,108,99.815100154083,89.208.106.37
true,1787669066.685,elite,2938.1232069182,1787532913.56,"AS44620 Netlen Internet Hizmetleri Ltd. Sti.",NETLEN,Istanbul,Asia,AS,Turkey,TR,,false,"Netlen Internet Hizmetleri Ltd. Sti.",41.0082,28.9784,false,"Netlen Internet Hizmetleri Ltd. Sti",false,Istanbul,success,Europe/Istanbul,34122,1787530020,1787669734.5727,443,socks4,45.74.158.148:443,true,4072.2575187683,8935,1815,83.116279069767,45.74.158.148
true,1787653629.1173,elite,2341.9910794537,1776079665.9548,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Macon,"North America",NA,"United States",US,,false,"Cox Communications Inc.",32.8407,-83.6324,false,"Cox Communications Inc.",true,Georgia,success,America/New_York,31202,1787571292,1787669734.5675,4145,socks5,184.182.240.12:4145,true,1986.8049621582,237707,1241,99.480640139277,184.182.240.12
true,1787666827.7299,elite,1799.626512287,1787581540.4424,"AS24940 Hetzner Online GmbH",HETZNER-AS,Nuremberg,Europe,EU,Germany,DE,,true,"Hetzner Online GmbH",49.4527,11.0783,false,Hetzner,false,Bavaria,success,Europe/Berlin,90403,1787580970,1787669734.5559,1085,http,159.69.45.217:1085,true,632.76052474976,1190,269,81.5627141878,159.69.45.217
true,1787669734.397,elite,4697.5629744206,1783172887.273,"AS48207 GLB Bulut Teknolojisi Limited Sirketi",GLBBULUTTEKNOLOJISI-AS,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"GLB Bulut Teknolojisi Limited Sirketi",52.3676,4.90414,false,"GLB Bulut Teknolojisi Limited Sirketi",true,"North Holland",success,Europe/Amsterdam,1012,1787404965,1787669734.397,2333,socks4,194.87.79.243:2333,true,2308.5567951202,51475,120159,29.991143945838,194.87.79.243
true,1787554248.0671,elite,396.91252382299,1765047899.4236,"AS396982 Google LLC",GOOGLE-CLOUD-PLATFORM,"Council Bluffs","North America",NA,"United States",US,,true,"Google LLC",41.2619,-95.8608,false,"Google Cloud (us-central1)",true,Iowa,success,America/Chicago,,1787427240,1787669734.3172,80,http,34.44.49.215:80,false,322.12710380554,434546,6877,98.442083896852,34.44.49.215
true,1787669692.1503,elite,3545.0137400766,1710563672.3808,"AS23688 Link3 Technologies Ltd.",LINK3-TECH-AS-BD-AP,Dhaka,Asia,AS,Bangladesh,BD,Gulshan,false,"Link3 Technologies Limited",23.7971,90.4133,false,"Corporate Subscriber",true,"Dhaka Division",success,Asia/Dhaka,1212,1787352342,1787669734.2793,5678,socks4,123.200.6.58:5678,true,840.91258049011,292514,785477,27.135105951719,123.200.6.58
true,1787668644.9671,elite,3312.9719186299,1776081529.8778,"AS60404 The Infrastructure Group B.V.",Liteserver,Dronten,Europe,EU,"The Netherlands",NL,,true,"The Infrastructure Group B.V.",52.5378,5.6966,false,TIG,true,Flevoland,success,Europe/Amsterdam,8253,1787571650,1787669734.104,1080,socks5,5.255.113.177:1080,true,3284.850358963,172023,26634,86.592971805675,5.255.113.177
true,1787669709.5742,elite,2020.7549935967,1784093010.009,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Atlanta,"North America",NA,"United States",US,,false,"Global Connectivity Solutions LLP",33.7501,-84.3885,false,"Global Connectivity Solutions LLP",true,Georgia,success,America/New_York,30302,1787115349,1787669734.0603,1082,socks4,147.45.60.136:1082,true,505.7635307312,129818,60391,68.250187951148,147.45.60.136
true,1787669734.0463,elite,1258.3057945447,1776086962.3713,"AS46562 Performive LLC",PERFORMIVE,"Beverly Hills","North America",NA,"United States",US,,false,"Total Server Solutions L.L.C.",34.0625,-118.384,false,"ZeroLag Communications",true,California,success,America/Los_Angeles,90211,1787577451,1787669734.0463,4145,socks5,68.71.240.210:4145,true,983.59727859497,68736,65021,51.388712366456,68.71.240.210
true,1787669656.7113,elite,1683.3014265931,1784385018.6109,"AS215540 GLOBAL CONNECTIVITY SOLUTIONS LLP",GCS-AS,Elbasan,Europe,EU,Albania,AL,,false,"Global Connectivity Solutions LLP",41.1533,20.1683,false,"Global Connectivity Solutions LLP",true,"Elbasan County",success,Europe/Tirane,3001,1787406734,1787669733.9529,1082,socks4,147.45.221.112:1082,true,58.549404144287,100227,72081,58.167351486872,147.45.221.112
true,1787669733.909,elite,2469.7361021339,1696985894.4675,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Pensacola,"North America",NA,"United States",US,,false,"Cox Communications Inc.",30.4077,-87.219,false,"Cox Communications",true,Florida,success,America/Chicago,32516,1787358034,1787669733.909,57745,socks4,70.166.167.55:57745,true,3926.0258674622,562573,911532,38.163699329424,70.166.167.55
true,1787669733.9029,elite,4880.4099623208,1787417137.9198,"AS204427 Timeweb, LLP",TWC-US,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Timeweb, LLP",52.3716,4.8883,false,"Timeweb, LLP",false,"North Holland",success,Europe/Amsterdam,1012,1787416911,1787669733.9029,1081,socks4,72.56.94.27:1081,true,4567.0735836029,3498,7650,31.377825618945,72.56.94.27
true,1787669721.5016,elite,1679.7164479835,1787027466.5581,"AS16276 OVH SAS",OVH,Strasbourg,Europe,EU,France,FR,,true,"OVH SAS",48.5734,7.75211,false,OVH,false,"Grand Est",success,Europe/Paris,67000,1787631778,1787669733.7871,1080,socks4,152.228.237.108:1080,true,2589.0834331512,35373,11177,75.989258861439,152.228.237.108
true,1787669570.652,elite,6756.1602767771,1785521797.083,"AS16276 OVH SAS",OVH,Warsaw,Europe,EU,Poland,PL,,true,"OVH SAS",52.2372,21.0123,false,"OVH Sp. z o. o",false,Mazovia,success,Europe/Warsaw,00-002,1787333048,1787669733.7757,9052,socks5,57.128.249.250:9052,true,660.28571128845,22572,35078,39.153512575889,57.128.249.250
true,1787669685.3234,elite,6309.9281772879,1784021493.5476,"AS43647 SERVERCORE CIS LLC",AS-SERVERCORE-UZ,Tashkent,Asia,AS,Uzbekistan,UZ,,true,"Servercore UZ",41.2615,69.2177,false,"Servercore CIS LLC",true,Tashkent,success,Asia/Tashkent,,1787646927,1787669733.753,1080,socks4,185.228.89.74:1080,true,4293.2012081146,39931,99745,28.588304361522,185.228.89.74
